"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"585",70171,"Burhanpur",70079,50,3368.61332373937,9.44469664860917,81141.6328125,8352.91292254335
"588",17955,"Murshidabad",1511,114.443954825401,5871.36550615128,8.58254647742155,198175.662334718,20139.0482061509
"590",17652,"Vadodara",1491,500.850820913911,8201.91112305874,7.44165670246534,1478059.71834135,135029.923528795
"595",17830,"Ludhiana",1505,277.007394097745,4071.34130689301,7.77009499110569,799687.020128356,72533.6628245686
"596",17809,"Cuttack",1504,120.141011662781,4131.25746429523,7.84140086226097,265829.735389031,24916.2985718585
"597",17881,"Thanjavur",1508,111.403472255915,3390.65007781028,7.42437087170852,200446.221289373,19361.4402662632
"599",17727,"Gwalior",70079,137.948200106621,4998.92552157544,9.15083082285773,214301.812053642,21727.4332770753
"605",17647,"Rajkot",1491,200,11832.7981557799,7.57562522686786,536397.6875,48271.4910554399
"607",70219,"Khordha",1504,129.858987778425,2880.41432772006,8.59118949749963,283559.052359337,27818.4530734758
"608",70159,"Bangalore Urban",1494,401.7149168998,2196.35773047339,7.83491820821471,935302.918992095,86067.766482071
"609",17563,"Prakasam",1485,28.5260774195194,18146.1209240494,9.09249016182618,48615.6308586505,4871.80238786208
"612",70154,"Sahibganj",70078,10.466343164444,2379.41346604651,9.74720578235311,15462.530571565,1608.04172696316
"613",17823,"Chandigarh",70074,128.418193751713,134.61872934713,7.55833866858202,577225.306172228,51402.2160277983
"615",17657,"Gurgaon",1492,74.5914842933416,3058.36383689311,8.13310600858596,175991.699184492,16600.2803965909
"621",70246,"Madurai",1508,295.422258973122,3678.47217613653,7.06352124584896,1271215.81586456,116090.700614568
"623",17548,"Anantapur",1485,25,19503.7353581585,9.3128896793918,39136.703125,3883.54026819253
"628",17875,"Erode",1508,27.6119614341042,8191.86604811075,8.30164590584764,27944.0425147342,3233.93289211406
"638",17707,"Kollam",1495,344.537053257227,2391.90159586142,7.34442230141824,881763.204442223,77139.545818336
"644",17679,"Belgaum",1494,25,13630.8852618993,9.28479885176381,44648.76953125,4416.74037712416
"647",17641,"Jamnagar",1491,75,11942.1095816485,8.33621856631589,167059.30078125,15614.8236539421
"649",17879,"Salem",1508,241.229711472988,5227.07530582993,8.33621852754579,589098.856568483,55627.1965433232
"653",17957,"Puruliya",1511,49.1039231419563,6681.39419218205,7.44165701191128,232375.985003838,18624.205029984
"660",17821,"Amritsar",1505,100,5568.89738661326,8.58470735740616,240728.19140625,23310.5345081575
"661",17887,"West Tripura",1509,72.1452385187149,3251.42677371041,8.58470778903494,129337.301895905,12367.207662113
"664",70124,"Anand",1491,49.1491790860891,3055.49830289783,7.98401179810461,121508.95360434,11343.6000888589
