"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"22",70094,"Araria",70073,454.70385402441,3086.69486650615,7.16939934951404,512854.201276805,44217.4783681609
"24",17658,"Hisar",1492,175,4681.24137717787,8.10501542570454,156444.552734375,14510.1586667669
"25",17628,"Saran",70073,976.780420653586,2883.4395391355,6.44553921682298,1433798.59964417,117493.947209345
"26",17765,"Garhchiroli",1498,25,15084.0614210192,8.5112415130174,19133.35546875,1730.29412475638
"27",17926,"Meerut",70081,1332.48029848328,2919.95276891394,6.42609222631142,2182546.70453624,185171.554124148
"28",17561,"Nellore",1485,475,13276.7028077145,6.81287148093723,572944.243164062,50199.5669313653
"30",17724,"Durg",70075,675.963864679943,9065.02268859518,6.52332708452665,1331048.24417679,116718.343300491
"31",17645,"Mahesana",1491,134.738025466868,4696.70821142972,7.09809347132646,159854.57756553,13309.6037094891
"33",17937,"Shahjahanpur",70081,425,5163.0451409228,7.57562499956768,482828.26953125,43722.6057874628
"35",17846,"Ganganagar",1506,50,13077.3987371016,7.41572779378073,55171.619140625,4606.06004644596
"36",70259,"Badaun",70081,422.901812661439,5639.85614084231,7.34442240625051,441726.010647791,41932.3071206698
"37",17870,"Kanniyakumari",1508,450.538467528531,1580.07101965777,6.92307060619993,739535.782539372,62974.5776365694
"38",17882,"Sivaganga",1508,152.814091421897,4056.20609151665,5.89454117706168,198866.721497502,16457.7256897822
"41",17562,"Nizamabad",1485,275,8187.32655162537,7.55833883875087,315085.197265625,29166.0515525255
"42",17579,"Dhuburi",1487,94.3456079810858,3085.85144410026,8.01858444064768,93432.6097196457,8593.97718007756
"44",17777,"Raigarh",1498,446.863145008683,7257.91372018957,6.81287151908291,596763.715955601,53801.4300917161
"45",70202,"Mamit",1502,1.68313961476088,3317.22132393118,10.9226673358864,1200.72589659978,140.358552491495
"46",17897,"Bareilly",70081,1024.21596199274,4217.26242603036,6.75452986409068,1607357.74931775,138451.965578366
"47",17730,"Jabalpur",70079,612.238252907991,4280.77897468843,7.18452459714841,1001846.11965529,93387.9991284043
"48",17604,"Gopalganj",70073,806.279055820778,2234.79291988142,6.26403395881612,1117685.13232952,91118.7625191442
"49",70183,"Mumbai Suburban",1498,381.130344606936,390.494630153989,6.6832247085828,9288003.08480246,785001.105623048
"51",70278,"Siddharth Nagar",70081,74.9788239598274,3850.82416687017,8.02074479713767,69922.3028392746,6341.98914120849
"53",17553,"Hyderabad",1485,183.153455145657,183.153455145657,7.44165712547291,3942566.16598345,352014.463531649
"54",70234,"Muktsar",1505,50,2948.74995067257,7.8414011070266,62282.8671875,5833.66315959669
"55",70106,"Bilaspur",70075,300,8846.45518964389,7.54321292893498,349042.396484375,30923.5639772198
"56",17772,"Nanded",1498,372.29822576046,11000.4124975072,7.18452470411972,615318.996270692,56971.533219154
"57",17854,"Nagaur",1506,55.2894435822964,19426.8760420181,8.84616206980995,32486.8529614882,3374.01693014357
"59",70101,"Lakhisarai",70073,100.565617019311,1447.9274735917,8.06396039604351,99998.3161828888,9245.04762364404
"61",17896,"Bara Banki",70081,305.162103194743,4873.0271268003,6.83231838346183,590493.213792424,51291.9722625628
"62",17798,"Aizawl",1502,123.316860198975,3703.00139535975,8.35998718612844,132795.758345522,12896.0204532421
"63",17816,"Mayurbhanj",1504,75,11051.4256545765,8.97796891361877,52552.138671875,5215.10964666134
"64",17860,"Udaipur",1506,293.025481700897,13690.0864398244,8.25410907664589,275066.386222376,26006.5375893361
"66",17715,"Bhind",70079,279.506856761873,4896.66477521023,8.10501536818296,310740.955414824,29206.1399456653
"68",70296,"West Midnapore",1511,673.124577198178,9976.24260378179,6.53197019203254,846326.139661953,75800.7457500174
"69",70279,"Sonbhadra",70081,50,7311.93780165845,8.58470766937554,43692.7265625,4053.55529244976
"70",17582,"Golaghat",1487,25,3861.90674102729,10.9226671407721,12733.8603515625,1488.5213843551
"71",17624,"Saharsa",70073,504.880693275481,1839.72109828892,6.90578447030696,675043.377373528,57198.6405811806
"73",70243,"Cuddalore",1508,904.414420912508,3825.67313649359,6.49523675711099,1004934.75061912,88731.5654105781
"74",17898,"Basti",70081,392.389230552362,2764.93938588355,7.34442224021868,354470.18703162,32078.6778344345
"77",17950,"Hugli",1511,1687.66350066769,3356.43162441402,5.21173608084245,3197517.13669329,270748.325014749
"78",17698,"Kannur",1495,584.738217166159,2786.04576779414,6.7372435540751,1036993.21799218,91180.0510821308
"80",17708,"Thrissur",1495,1182.7983515308,2938.49557358481,6.51684469182186,1839557.53163051,157844.700878091
"81",17593,"Sonitpur",1487,29.1802588885275,5125.1074375248,8.46154337402576,24846.2340186765,2301.04577734237
"82",70139,"Bokaro",70078,663.964357879013,3074.14454177269,6.51468392724921,962423.92029003,81586.1654564133
"83",70252,"Thiruvarur",1508,290.453743934631,2514.85372681054,7.42437083971745,290851.366951869,25481.41059646
"84",17889,"Aligarh",70081,773.856842683745,4287.79692896496,6.46930758762628,1253773.58307608,111404.367142465
"85",17758,"Akola",1498,325,5786.56441567581,7.44165658989918,453978.59765625,41649.1182543779
"86",17551,"East Godavari",1485,1521.16049993783,11053.4569478947,6.42609202462435,2402096.82037231,215915.122970041
"88",17696,"Uttar Kannand",1494,50,10438.7787221295,8.87641223721875,43218.72265625,4139.65821438922
"91",70262,"Chandauli",70081,396.741055668099,2746.60941178154,6.51468370075838,586314.387988174,53543.394100129
"92",17842,"Chittaurgarh",1506,41.3882780820131,11438.8572540278,9.15083060466633,24173.9883700198,2528.68494467593
"93",17639,"Bhavnagar",1491,500,8864.73370543426,7.01598368183958,576605.853515625,50288.6947090707
"98",17705,"Palakkad",1495,588.847291376442,4472.96898787708,6.92523164091627,660881.549003161,56845.3618782467
"99",17832,"Rupnagar",1505,207.667552679777,2391.76581217034,6.75453031791409,521875.06926487,45482.390547745
"101",70184,"Mumbai city",1498,65.4849361628294,79.2665700428188,5.85564716818384,1951004.79392522,168270.671803236
"102",17938,"Sitapur",70081,410.199077427387,6389.14626489277,7.55833888235098,415167.117507123,39154.8437217544
"103",17909,"Fatehpur",70081,130.606212560087,4551.89635897095,5.76057330332309,187281.874270446,17277.4698461472
"104",70269,"Kanpur Dehat",70081,259.383255243301,5510.92216921825,5.76057330332309,304267.654827068,25263.213020348
"105",70288,"Udham Singh Nagar",70082,309.201553463936,3205.09172615702,7.82195381907093,279344.584852046,25519.6387646928
"106",70268,"Kannauj",70081,191.922932863235,2282.80079319666,8.13310574587845,197375.879905376,18962.0672861076
"107",17751,"Sidhi",70079,80.941478535533,11364.1079268767,7.57562462118703,74667.5238683857,6961.11193180453
"108",70182,"Jalna",1498,150,8116.04121924547,7.83275799305732,208494.677734375,18747.321067496
"109",17650,"Surendranagar",1491,150,11128.5803645474,8.13310591920212,174059.787109375,16138.9565169525
"110",17811,"Ganjam",1504,449.743291735649,8732.94297649863,7.56049979194032,608087.775472842,57804.8497922427
"111",70151,"Palamu",70078,125,4790.95249582897,7.83275799117454,105536.510742188,10244.705637884
"113",17844,"Dhaulpur",1506,125.526481866837,3319.51376348134,8.35782600259785,112689.436220877,10862.1347990688
"114",17828,"Jalandhar",1505,451.931387736113,2980.89657496603,7.16939971459078,890060.42162426,81924.2447795021
"115",17773,"Nashik",1498,725,16225.7437703445,6.63784855909169,1641711.51171875,147560.189105676
"116",70297,"Raigarh",70075,50,7501.0245529661,8.46154347800095,42761.90234375,3937.98015084909
"117",70134,"Kaithal",1492,126.777608878911,2597.81869681319,8.30164554703053,119671.650209611,11495.2971772961
"118",17618,"Pashchim Champaran",70073,651.45926559926,5763.72286642072,6.99005525533782,793482.462887253,69421.5996252126
"121",17637,"Banas Kantha",1491,100,11421.7292377878,7.82195394815275,133774.94140625,12914.1705422855
"122",17549,"Chittoor",1485,496.439842204563,15321.1647226317,7.36170814228395,539358.310169531,48476.8494145203
"123",70214,"Jagatsinghpur",1504,56.1709143221378,1747.70348821694,7.50431971479198,51929.3125902164,4846.70711707247
"124",17781,"Satara",1498,75,10786.9798303571,8.23898331873058,58111.751953125,5248.45178222918
"127",70257,"Ambedkar Nagar",70081,526.553228404373,2545.10379238236,7.55617804144882,540853.123704116,48890.4539398058
"128",17720,"Damoh",70079,100,7884.22884194606,8.58470742853136,95352.98046875,8801.30968281564
"132",70250,"Theni",1508,150,2837.88617059781,7.19100635708861,207131.744140625,16745.0867004682
"134",17748,"Shahdol",70079,50,8895.33823738202,9.44469680526976,38424.494140625,3955.34825456082
"135",17550,"Cuddapah",1485,278.668918460608,15366.412458001,7.01598408295405,446210.155423302,39817.8179171639
"136",17831,"Patiala",1505,568.129539291112,4212.45823290028,6.75453031791409,775981.800983102,69809.9229093576
"137",17905,"Etah",70081,504.718294739723,4953.14707485013,7.59939355312709,447436.198318441,41323.8361222977
"138",17951,"Jalpaiguri",1511,353.234135871753,6789.83674759777,6.6032755446296,471005.704830426,41484.5282276452
"140",17919,"Jhansi",70081,359.367939084768,5504.04547190574,7.4243710108422,387582.401988793,36434.4623710334
"141",70261,"Balrampur",70081,67.4397794995457,3737.83990790253,8.64088821482001,45940.473031149,4774.98054508285
"142",17876,"Pudukkottai",1508,110.383643352361,4684.55530967103,7.35522636615674,150837.735886159,13061.4242505731
"144",17888,"Agra",70081,795.741463761078,3880.04220977332,6.09117191178029,2178105.07603782,193176.310671497
"149",17704,"Malappuram",1495,1220.67095738748,3504.69107585468,6.08468949798417,2122491.6611293,165625.256770966
"151",70290,"Dakshin Dinajpur",1511,145.721232891083,2282.64255894319,8.05747867861481,227576.87271253,21602.7437664863
"154",17895,"Banda",70081,100,4909.11580487364,7.57562504376516,105974.880859375,9249.7663348204
"155",17754,"Ujjain",70079,150.009260114894,6497.84677578979,6.7566912670597,339571.016550712,27863.8751542091
"156",70232,"Mansa",1505,75,2494.59571540356,8.21521524544624,72426.52734375,6387.06444869761
"157",17774,"Osmanabad",1498,25,7802.12499653726,9.82715339404913,20069.548828125,2104.76015558475
"158",70287,"Tehri Garhwal",70082,17.553366557695,4987.14044767257,7.45246076284415,20460.0250656052,1906.70683668764
"162",17939,"Sultanpur",70081,325.633912649937,4832.28043685667,8.02074471179591,294448.359777731,27231.0962347346
"164",70298,"Alappuzha",1495,882.811095461443,1240.47137457558,6.36342993345212,1599556.20278091,127993.3041303
"165",17719,"Chhindwara",70079,75,12503.0863328164,7.57562486138473,82133.080078125,7232.65322204909
"166",17729,"Indore",70079,493.793869391084,4157.12577010058,5.81891441425682,1130623.33228609,85021.120716723
"167",17669,"Kangra",1493,36.9561285246164,6597.67187041259,8.46154357724256,31301.1934598254,2903.31770732714
"168",70244,"Kancheepuram",1508,922.359029087238,4688.14868580551,6.33317877775684,2957415.38348185,263323.211270706
"170",70254,"Vellore",1508,777.781413123012,6112.55312363101,7.44165669508882,894134.654849139,82694.443952914
"171",17866,"Thoothukudi",1508,336.721620539902,4687.16344178538,7.4416571035492,539063.529331692,47685.4786683691
"172",70231,"Fatehgarh Sahib",1505,42.3804347927216,1335.74662996107,7.98401166818195,41947.9241481308,3738.45640395036
"173",17928,"Moradabad",70081,1093.97800554289,3774.42646118579,6.85608648914214,1681135.34301496,148149.569354397
"175",17813,"Keonjhar",1504,25,8780.45685635443,8.53717060737245,21112.265625,1915.26071076343
"176",70141,"Dhanbad",70078,953.882827446796,2234.44734669174,6.72427953842404,1866175.47172454,168553.279541065
"177",17907,"Faizabad",70081,518.817782937549,2302.6712147519,7.3444223275554,561010.896031455,49700.6662897262
"178",17630,"Sitamarhi",70073,763.925995025784,2286.43076423396,5.78434159843307,1129039.33483629,93873.4077521845
"179",17621,"Purnia",70073,440.006672905292,3535.63309453893,6.92523173508878,551376.16700696,48916.5622766868
"181",70128,"Panch Mahals",1491,200,3880.69457881174,7.69878932297052,226122.05859375,21091.3123170392
"182",17701,"Kasaragod",1495,104.829366132617,1962.9916963815,6.75020869712184,156483.453043928,13250.7686814978
"183",17838,"Bharatpur",1506,227.826288901269,5569.29928168975,6.53197001627807,230216.257007002,20745.5000827694
"184",70266,"Hathras",70081,175.236790743656,1792.41394222215,7.59939361906188,216608.98960928,19621.3479368584
"185",70095,"Banka",70073,180.908311856911,3341.15766576433,6.33317880970188,270156.834155449,21665.1358885528
"186",17631,"Siwan",70073,824.958110001171,2431.07172534765,6.09117180124676,1292627.08317463,102263.149698157
"187",70207,"Baleshwar",1504,213.951081596315,3907.49329584833,8.35782600551496,175608.560539781,16873.6805588561
"190",70245,"Karur",1508,102.305805869401,2890.21787522943,7.38979854287404,123115.166230846,11024.7241385313
"192",70258,"Auraiya",70081,120.206728577614,2389.61025677286,8.25410905350343,109842.532561866,10100.94887324
"194",17683,"Chikmagalur",1494,25,7260.33955266248,7.63828761020885,31238.794921875,2525.78708521622
"195",70235,"Nawan Shehar",1505,14.0473870756978,1482.73665848465,8.26707393833556,17036.6563510913,1495.08186962711
"196",17924,"Mainpuri",70081,181.820360943675,3030.99794413429,8.23682327086408,134691.334215231,12811.3456113013
"198",17819,"Sambalpur",1504,174.626453220844,7110.19940507097,8.063960276513,170970.886560989,15574.7309853813
"199",70104,"Supaul",70073,282.373966067098,2628.31005389079,7.26231306741432,284706.423588129,25388.0684641063
"200",70158,"Bangalore Rural",1494,234.92094129324,5855.644394716,6.17544208431708,333933.207873311,27222.9806425002
"201",17869,"Virudhunagar",1508,489.37269942835,4273.2816632993,7.06352126861196,680747.749666254,60071.7071420177
"202",17709,"Thiruvananthapuram",1495,960.394376394106,2030.09857440047,6.8496043313803,2292780.10914826,194117.639297025
"203",17948,"Darjiling",1511,267.507785558701,3483.08330402785,7.44165676725667,359357.647056601,33106.976752293
"206",70180,"Gondiya",1498,75,4877.85819468409,7.34442233493705,85662.35546875,7883.47892626771
"208",17566,"Vishakhapatnam",1485,892.809550464153,11731.692604176,7.44165685862728,2143141.04472381,197045.648604323
"209",17786,"Aurangabad",1498,600,10543.4759868236,7.11321912836174,1051525.61230469,96132.820702733
"210",70165,"Koppal",1494,77.8564538341016,5663.85087835354,8.29516396222484,69482.8386379222,6481.31857514246
"212",17822,"Bathinda",1505,200,3811.23460320986,7.48271134768842,427708.15234375,36414.1382903572
"214",70138,"Yamuna Nagar",1492,297.823524475098,1480.34426271588,8.46154347429807,344636.998643458,32865.3203223822
"215",17554,"Karimnagar",1485,512.984796450473,12322.3543690546,7.5432129126269,566595.359535676,51813.8396763901
"219",17632,"Vaishali",70073,1200.51883123233,2187.98768068336,6.06092119598428,2145923.72689307,170228.359228276
"220",17611,"Madhubani",70073,926.71176455915,3788.90369957444,6.40232342093949,1298552.93507543,107784.603440877
"222",70130,"Porbandar",1491,25,2439.09768866752,10.9226672344041,17958.076171875,2099.20478948771
"224",17764,"Dhule",1498,200,7538.67510373534,7.5756245822251,345535.765625,32014.8459802346
"225",70276,"Sant Ravi Das Nagar",70081,620.731357857585,1095.04420747398,6.40232386169577,910692.60422038,80038.1317990426
"226",17653,"Valsad",1491,75,3200.93142881306,7.36170816534867,77508.47265625,6320.72731467478
"227",17934,"Rae Bareli",70081,299.608455598354,5050.32646989566,7.44165683046535,282519.790754581,26654.0799527258
"228",70197,"Ri-Bhoi",1501,0.0469067541416734,2599.23046429867,8.43777455955686,45.3002051415015,4.06013096978191
"230",17714,"Betul",70079,50,10645.877675153,8.20657134625066,51258.103515625,4490.99903419381
"231",17644,"Kheda",1491,102.34903190285,4241.07071358467,6.5881501924723,221180.310036044,16502.5106528805
"232",17596,"Bhagalpur",70073,536.320454336237,2776.4156502205,5.9744903042174,782174.663684456,64519.1157478991
"234",17856,"Sawai Madhopur",1506,75,5103.11527849844,8.97796905058891,58708.25,5981.1252774497
"235",17884,"Tirunelveli Kattabo",1508,510.854988545179,6732.62598436668,7.34442237250263,636656.652804904,56402.9379622398
"236",17595,"Begusarai",70073,1059.99904484488,2106.81423756469,6.09117201107568,1750614.37424501,149150.243658835
"237",17920,"Kanpur",70081,1063.43417306198,1158.17145390611,5.68062454725501,3028319.16899408,245316.797891981
"239",17702,"Kottayam",1495,622.71701451391,2095.66106939237,6.70051048873208,937354.091233255,81926.9718229307
"240",17914,"Gorakhpur",70081,1169.45054409882,3363.18573581959,6.84960423420725,1794385.81879264,158363.797900218
"242",70294,"South 24 Parganas",1511,1776.15017859498,5853.61471975048,6.09117176051776,9991753.32386083,867721.486829131
"243",70253,"Tiruvannamalai",1508,100,6220.36285741415,7.5583389564603,144439.923828125,12503.5317251297
"246",17560,"Nalgonda",1485,281.021786108613,14476.1015127087,7.57562489954327,248645.099493089,22502.9886456055
"247",70271,"Kushinagar",70081,617.699870700017,3173.85703307066,7.20829331358755,676351.808958596,60264.4292630852
"249",17911,"Ghaziabad",70081,1365.71106120246,2208.04109623423,6.20137142500036,3488400.47235978,311938.789569937
"250",17782,"Solapur",1498,425,15329.5399004573,6.58815020528775,796061.93359375,71485.9380378902
"251",17915,"Hamirpur",70081,25,4640.17141097866,8.35782645785809,21623.6328125,1919.09552489431
"252",17893,"Bahraich",70081,114.618180971593,4102.66229350655,8.2238584287442,91622.0894868925,8739.44790390929
"255",17583,"Kamrup",1487,391.422422230244,4740.36489681207,7.51728446192796,1216030.29747803,116224.185011038
"257",17660,"Karnal",1492,365.606830088655,2915.2966590108,8.25410900238297,293120.801578943,28046.5969479596
"258",70146,"Hazaribag",70078,282.004121690989,6614.07133961202,7.54321313536198,280754.826773233,25638.1222162515
"259",70247,"Nagapattinam",1508,406.273567909375,2405.49675642105,6.93387454211708,441476.658313126,37843.9086433418
"263",17722,"Dewas",70079,149.990740418434,7400.84470425063,6.75669096459499,271572.378718965,24251.2936569579
"264",70127,"Navsari",1491,50.4032657947391,2292.23354058504,6.24026516195515,93404.3729419649,6810.66020479061
"266",17649,"Surat",1491,700.977749936283,7940.37153170357,6.30292808980365,2710500.40382272,228165.954105729
"267",17635,"Ahmadabad",1491,604.78569840634,8226.77690608907,6.49523724346309,5608357.37459192,503462.154780379
"268",17685,"Dakshin Kannad",1494,565.40843769908,4595.67671910945,6.94683897114847,971734.998114662,84714.6145804789
"269",17755,"Vidisha",70079,100,7834.80734115728,7.34442239401789,105589.48828125,9220.47048934418
"270",17585,"Karimganj",1487,130.700939893723,1997.97548170845,6.40880626833834,202948.857157304,15761.491751732
"271",17692,"Mysore",1494,74.7813329100609,6329.81378733594,4.50948385475353,278011.549132612,16151.0435963698
"272",70129,"Patan",1491,75,6444.0898585427,7.98401214651434,109665.81640625,9561.78838557794
"273",70099,"Jamui",70073,100,3330.34589709633,7.44165664765939,108620.341796875,9797.16456450275
"274",17581,"Goalpara",1487,25,2074.61604083073,10.1275021075791,20746.544921875,2244.13595264246
"275",70136,"Panipat",1492,276.871566940099,1376.57793613616,7.85436511710739,349365.746547622,34195.574372566
"276",70191,"East Imphal",1500,108.728116564453,646.357437920945,5.95288246069748,223383.624007119,18976.3032375946
"277",70293,"North 24 Parganas",1511,1781.82274380524,6237.86441363303,6.46930754031265,6785449.67916502,596452.340432848
"279",17783,"Thane",1498,1671.99789255392,9996.48987927289,5.49047592084536,6943891.50611143,611934.372242966
"280",17693,"Raichur",1494,200,8621.93619105019,7.77009524071731,230581.05859375,21232.3572886974
"282",17577,"Cachar",1487,176.030452270061,4103.88398848252,8.25627010316964,158848.19235844,15077.915442127
"283",17576,"Barpeta",1487,25,3556.05251493998,10.9226666500485,20656.2265625,2414.60426713343
"284",17598,"Darbhanga",70073,1173.34874129447,2499.90375180136,6.40232342093949,1966529.18123365,163147.773407753
"285",17947,"Birbhum",1511,445.21739160964,4889.51575334768,7.15643480962031,412227.766124208,38639.2651853078
"287",70086,"Bongaigaon",1487,130.513229966164,2550.56053637236,9.1313837324952,130536.398906846,13192.6377497379
"288",17829,"Kapurthala",1505,112.516005942598,1901.53515915272,8.26707393833556,105554.690513305,9742.1642830124
"289",70292,"Kolkata",1511,97.3235834331717,97.3235834331717,7.83275788375513,3177277.9620059,307882.972280554
"290",17894,"Ballia",70081,722.097235079855,3278.0841887783,7.20829351081748,792990.22121108,69809.2728452127
"291",17771,"Nagpur",1498,775,10446.2151946817,7.44165662031642,3032362.578125,270955.133173099
"292",70264,"Firozabad",70081,933.081167782166,3137.2953120358,6.3634298830632,1438072.99998676,129945.947562974
"293",17785,"Yavatmal",1498,125,14135.5991695498,7.83275779077481,122333.791015625,11719.4845487113
"294",70135,"Panchkula",1492,190.456986733511,840.655500193793,7.42437103240256,327471.454173073,30526.7996083754
"295",17695,"Tumkur",1494,150.150823092554,10700.8913076942,6.84960447323261,231618.800400747,18416.5775513633
"296",17619,"Patna",70073,1015.21665316541,3481.1051767505,4.5807890151685,2470517.38435792,206932.120362678
"297",70153,"Purba Singhbhum",70078,586.205675732344,3801.41671292949,6.24026522753285,1369952.85769371,121352.317278028
"298",17840,"Bikaner",1506,150,29957.7991109096,6.95980393458147,254366.46875,20557.9289676566
"299",17633,"Delhi",1489,1637.23906341911,1677.48802294227,5.81243195506821,14846990.4895965,1367356.67674404
"300",70251,"Thiruvallur",1508,635.801635542884,3263.61329701899,6.75885198435259,2326856.83554681,209497.309259117
"302",17594,"Aurangabad",70073,182.553661370184,3545.45861765037,8.23682303704408,211352.713829802,20183.1049198134
"303",70255,"Villupuram",1508,512.603719392791,7324.81135205162,6.95980449364776,640628.410854095,59332.9214444795
"304",17847,"Jaipur",1506,775,12369.8377438712,6.02202669689798,2951408.16210938,265356.379935522
"305",17552,"Guntur",1485,746.361909480765,11674.1409731854,7.14563096432986,1436658.13141729,130581.187398171
"306",70242,"Chennai",1508,181.330967508256,196.604613296222,6.89281980618853,3582604.95429737,317905.372522534
"308",70215,"Jajpur",1504,65.410815179348,3049.20427490065,8.35998737933013,55681.9040088161,5241.49273670573
"309",70270,"Kaushambi",70081,563.841970507929,2285.18147995614,6.09117203476167,1504487.6529508,131353.424303929
"310",17936,"Saharanpur",70081,621.953529492021,4206.85453695422,6.75020862663558,1059119.42740074,94176.6856553029
"311",17613,"Muzaffarpur",70073,1184.71878832206,3480.52182808169,5.78434159843307,1979696.14629219,171294.474341019
"312",70285,"Naini Tal",70082,126.205434766598,4566.8971600895,8.25410919249873,103297.053775806,10027.2333934972
"313",70239,"Karauli",1506,150,5678.23359344166,7.83275811066935,116146.688476562,11434.9723573313
"314",70181,"Hingoli",1498,77.0015915855765,4882.35647007441,8.59118940934467,60885.7131341032,5713.93845531828
"315",70205,"Dimapur",1503,87.7379775047302,943.867793998288,7.84572172398213,112867.774946016,10015.684324757
"316",70230,"Faridkot",1505,75,1647.80888138048,7.90838426123393,63486.1640625,5672.56019009024
"317",17716,"Bhopal",70079,622.304563224316,2910.97272485131,6.40232367491217,1583615.24373078,143178.35379135
"318",17912,"Ghazipur",70081,571.991621889174,3682.31986356623,7.51728416413113,576905.040293765,51105.9824980326
